ID,name,Food Group,Calories,Fat (g),Protein (g),Carbohydrate (g),Sugars (g),Fiber (g),Cholesterol (mg),Saturated Fats (g),Calcium (mg),"Iron, Fe (mg)","Potassium, K (mg)",Magnesium (mg),"Vitamin A, IU (IU)","Vitamin A, RAE (mcg)",Vitamin C (mg),Vitamin B-12 (mcg),Vitamin D (mcg),Vitamin E (Alpha-Tocopherol) (mg),Added Sugar (g),Net-Carbs (g),Water (g),Omega 3s (mg),Omega 6s (mg),PRAL score,Trans Fatty Acids (g),Soluble Fiber (g),Insoluble Fiber (g),Sucrose (g),Glucose (Dextrose) (g),Fructose (g),Lactose (g),Maltose (g),Galactose (g),Starch (g),Total sugar alcohols (g),"Phosphorus, P (mg)",Sodium (mg),"Zinc, Zn (mg)","Copper, Cu (mg)",Manganese (mg),"Selenium, Se (mcg)","Fluoride, F (mcg)",Molybdenum (mcg),Chlorine (mg),Thiamin (B1) (mg),Riboflavin (B2) (mg),Niacin (B3) (mg),Pantothenic acid (B5) (mg),Vitamin B6 (mg),Biotin (B7) (mcg),Folate (B9) (mcg),Folic acid (mcg),Food Folate (mcg),Folate DFE (mcg),Choline (mg),Betaine (mg),Retinol (mcg),"Carotene, beta (mcg)","Carotene, alpha (mcg)",Lycopene (mcg),Lutein + Zeaxanthin (mcg),Vitamin D2 (ergocalciferol) (mcg),Vitamin D3 (cholecalciferol) (mcg),Vitamin D (IU) (IU),Vitamin K (mcg),Dihydrophylloquinone (mcg),Menaquinone-4 (mcg),"Fatty acids, total monounsaturated (mg)","Fatty acids, total polyunsaturated (mg)","18:3 n-3 c,c,c (ALA) (mg)",20:5 n-3 (EPA) (mg),22:5 n-3 (DPA) (mg),22:6 n-3 (DHA) (mg),Tryptophan (mg),Threonine (mg),Isoleucine (mg),Leucine (mg),Lysine (mg),Methionine (mg),Cystine (mg),Phenylalanine (mg),Tyrosine (mg),Valine (mg),Arginine (mg),Histidine (mg),Alanine (mg),Aspartic acid (mg),Glutamic acid (mg),Glycine (mg),Proline (mg),Serine (mg),Hydroxyproline (mg),Alcohol (g),Caffeine (mg),Theobromine (mg),Serving Weight 1 (g),Serving Description 1 (g),Serving Weight 2 (g),Serving Description 2 (g),Serving Weight 3 (g),Serving Description 3 (g),Serving Weight 4 (g),Serving Description 4 (g),Serving Weight 5 (g),Serving Description 5 (g),Serving Weight 6 (g),Serving Description 6 (g),Serving Weight 7 (g),Serving Description 7 (g),Serving Weight 8 (g),Serving Description 8 (g),Serving Weight 9 (g),Serving Description 9 (g),200 Calorie Weight (g)
173398,Beef Plate Steak Boneless Outside Skirt Separable Lean And Fat Trimmed To 0 Inch Fat Choice Cooked Grilled,Meats,300.0,21.62,26.46,0.0,0.0,0.0,104.0,7.733,8.0,4.95,282.0,24.0,26.0,8.0,0.0,7.97,0.2,0.1,,0.0,50.82,51.0,1041.0,13.014,1.0,,,,,,,,,,,182.0,70.0,6.97,0.205,0.204,35.2,,,,0.126,0.827,4.836,1.36,0.437,,6.0,0.0,6.0,6.0,78.1,15.2,8.0,0.0,0.0,0.0,0.0,,0.2,6.0,1.6,,,8732.0,1176.0,23.0,3.0,24.0,1.0,297.0,1240.0,1229.0,2260.0,2502.0,713.0,266.0,1056.0,979.0,1322.0,1786.0,974.0,1636.0,2556.0,4304.0,1305.0,1179.0,1081.0,181.0,0.0,0.0,0.0,85.0,3 oz,173.0,1 steak,,,,,,,,,,,,,,,66.667
173405,Beef Rib Back Ribs Bone-In Separable Lean And Fat Trimmed To 0 Inch Fat Choice Raw,Meats,336.0,29.89,15.75,0.9,0.0,0.0,76.0,13.296,9.0,1.61,214.0,17.0,18.0,6.0,0.0,1.53,,,,0.9,52.74,64.0,1243.0,7.152,1.949,,,,,,,,,,,122.0,53.0,3.76,0.059,,17.3,,,,0.074,0.214,3.649,,0.349,,3.0,0.0,3.0,3.0,,,6.0,0.0,0.0,0.0,0.0,,,,1.5,,,14553.0,1219.0,51.0,1.0,12.0,0.0,177.0,738.0,732.0,1345.0,1489.0,424.0,159.0,628.0,582.0,787.0,1063.0,580.0,974.0,1521.0,2562.0,777.0,702.0,643.0,108.0,0.0,0.0,0.0,85.0,3 oz,1604.0,1 ribs,,,,,,,,,,,,,,,59.524
173406,Beef Rib Back Ribs Bone-In Separable Lean And Fat Trimmed To 0 Inch Fat Select Raw,Meats,305.0,26.23,16.75,0.6,0.0,0.0,73.0,11.663,10.0,1.66,224.0,17.0,19.0,6.0,0.0,1.59,0.2,,,0.6,55.67,61.0,1130.0,7.233,1.779,,,,,,,,,,,117.0,52.0,4.0,0.06,,16.7,,,,0.076,0.203,4.046,,0.397,,3.0,0.0,3.0,3.0,,,6.0,0.0,0.0,0.0,0.0,,0.2,7.0,1.5,,,12698.0,1100.0,46.0,1.0,14.0,0.0,188.0,804.0,795.0,1484.0,1656.0,463.0,176.0,684.0,642.0,849.0,1172.0,655.0,1054.0,1675.0,2797.0,829.0,773.0,710.0,114.0,0.0,0.0,0.0,85.0,3 oz,1562.0,1 ribs,,,,,,,,,,,,,,,65.574
173413,Caraway Cheese,Dairy and Egg Products,376.0,29.2,25.18,3.06,,0.0,93.0,18.584,673.0,0.64,93.0,22.0,1054.0,271.0,0.0,0.27,,,,3.06,39.28,322.0,508.0,19.178,,,,,,,,,,,,490.0,690.0,2.94,0.024,0.021,14.5,,,,0.031,0.45,0.18,0.19,0.074,,18.0,0.0,18.0,18.0,,,262.0,,,,,,,,,,,8275.0,830.0,,0.0,0.0,0.0,324.0,896.0,1563.0,2412.0,2095.0,659.0,126.0,1326.0,1216.0,1682.0,952.0,884.0,711.0,1618.0,6160.0,439.0,2838.0,1472.0,,,,,28.4,1 oz,,,,,,,,,,,,,,,,,53.191
173414,Cheddar Cheese,Dairy and Egg Products,403.0,33.31,22.87,3.37,0.48,0.0,99.0,18.867,710.0,0.14,76.0,27.0,1242.0,337.0,0.0,1.1,0.6,0.71,,3.37,36.75,137.0,1392.0,16.498,,,,0.0,0.26,0.0,0.12,0.0,0.1,,,455.0,653.0,3.64,0.03,0.027,28.5,,,,0.029,0.428,0.059,0.41,0.066,,27.0,0.0,27.0,27.0,16.5,0.7,330.0,85.0,0.0,0.0,0.0,,0.6,24.0,2.4,0.0,8.6,9391.0,942.0,108.0,10.0,17.0,1.0,547.0,1044.0,1206.0,1939.0,1025.0,547.0,123.0,1074.0,1108.0,1404.0,547.0,547.0,751.0,1734.0,4735.0,547.0,2497.0,780.0,,0.0,0.0,0.0,132.0,"1 cup, diced",244.0,"1 cup, melted",113.0,"1 cup, shredded",28.4,1 oz,17.0,1 cubic inch,28.0,1 slice (1 oz),,,,,,,49.628
173415,Chesire Cheese,Dairy and Egg Products,387.0,30.6,23.37,4.78,,0.0,103.0,19.475,643.0,0.21,95.0,21.0,985.0,233.0,0.0,0.83,,,,4.78,37.65,337.0,533.0,17.704,,,,,,,,,,,,464.0,700.0,2.79,0.042,0.012,14.5,,,,0.046,0.293,0.08,0.413,0.074,,18.0,0.0,18.0,18.0,,,220.0,,,,,,,,,,,8671.0,870.0,,0.0,0.0,0.0,300.0,832.0,1451.0,2238.0,1945.0,612.0,117.0,1231.0,1128.0,1560.0,883.0,821.0,659.0,1502.0,5718.0,403.0,2634.0,1366.0,,,,,28.4,1 oz,,,,,,,,,,,,,,,,,51.68
173416,Colby Cheese,Dairy and Egg Products,394.0,32.11,23.76,2.57,0.52,0.0,95.0,20.218,685.0,0.76,127.0,26.0,994.0,264.0,0.0,0.83,0.6,0.28,,2.57,38.2,277.0,676.0,16.283,,,,,,,,,,,,457.0,604.0,3.07,0.042,0.012,14.5,,,,0.015,0.375,0.093,0.21,0.079,,18.0,0.0,18.0,18.0,15.4,,257.0,82.0,0.0,0.0,0.0,,0.6,24.0,2.7,,,9280.0,953.0,,0.0,0.0,0.0,305.0,845.0,1475.0,2275.0,1978.0,622.0,119.0,1251.0,1147.0,1586.0,898.0,834.0,670.0,1527.0,5813.0,410.0,2678.0,1389.0,,0.0,0.0,0.0,132.0,"1 cup, diced",113.0,"1 cup, shredded",28.4,1 oz,17.0,1 cubic inch,28.0,1 slice (1 oz),,,,,,,,,50.761
173419,Edam Cheese,Dairy and Egg Products,357.0,28.57,24.99,1.43,0.0,0.0,89.0,18.67,731.0,0.44,188.0,30.0,825.0,243.0,0.0,1.54,0.5,0.24,,1.43,41.0,247.0,418.0,17.818,,,,,,,,,,,,536.0,973.0,3.75,0.036,0.011,14.5,,,,0.037,0.389,0.082,0.281,0.076,,16.0,0.0,16.0,16.0,15.4,,242.0,11.0,0.0,0.0,0.0,,0.5,20.0,2.3,,,8125.0,665.0,,0.0,0.0,0.0,352.0,932.0,1308.0,2570.0,2660.0,721.0,255.0,1434.0,1457.0,1810.0,964.0,1034.0,764.0,1747.0,6150.0,486.0,3251.0,1547.0,,0.0,0.0,0.0,28.4,1 oz,198.0,1 package (7 oz),,,,,,,,,,,,,,,56.022
173425,Egg Whole Dried Stabilized Glucose Reduced,Dairy and Egg Products,615.0,43.95,48.17,2.38,,0.0,2017.0,13.198,222.0,8.28,515.0,49.0,2050.0,616.0,0.0,10.51,,,,2.38,1.87,124.0,4881.0,35.017,,,,,,,,,,,,715.0,548.0,5.71,0.27,0.15,121.1,,,,0.325,1.232,0.259,6.71,0.42,,193.0,0.0,193.0,193.0,,,616.0,,,,,,,,,,,17564.0,5713.0,,,,,771.0,2366.0,3014.0,4231.0,3252.0,1557.0,1148.0,2721.0,2004.0,3468.0,3083.0,1164.0,2813.0,4778.0,6135.0,1603.0,1911.0,3661.0,,,,,85.0,"1 cup, sifted",5.0,1 tbsp,,,,,,,,,,,,,,,32.52
173428,Egg Yolk Dried,Dairy and Egg Products,669.0,59.13,33.63,0.66,0.23,0.0,2307.0,20.334,289.0,9.56,264.0,26.0,1715.0,483.0,0.0,5.11,10.4,4.81,,0.66,3.08,463.0,8852.0,44.948,0.346,,,0.0,0.23,0.0,0.0,0.0,0.0,,,1040.0,149.0,7.73,0.0,0.185,139.3,,,,0.387,1.257,0.083,9.063,0.742,,209.0,0.0,209.0,209.0,2403.3,,477.0,0.0,79.0,0.0,1133.0,0.0,10.4,417.0,1.5,,,23377.0,10320.0,181.0,0.0,29.0,253.0,390.0,1545.0,1701.0,2908.0,2469.0,858.0,588.0,1472.0,1422.0,1934.0,2336.0,861.0,1751.0,3310.0,4263.0,1043.0,1326.0,2814.0,,0.0,0.0,0.0,67.0,"1 cup, sifted",4.0,1 tbsp,,,,,,,,,,,,,,,29.895
173429,Egg Substitute Powder,Dairy and Egg Products,444.0,13.0,55.5,21.8,21.8,0.0,572.0,3.766,326.0,3.16,744.0,65.0,1230.0,369.0,0.8,3.52,0.0,1.26,,21.8,3.86,86.0,1413.0,23.235,,,,,,,,,,,,478.0,800.0,1.82,0.207,0.08,127.7,,,,0.226,1.76,0.577,3.384,0.143,,125.0,0.0,125.0,125.0,117.6,,369.0,0.0,0.0,0.0,0.0,,,0.0,0.4,,,5341.0,1683.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9.9,7/20 oz,20.0,7/10 oz,,,,,,,,,,,,,,,45.045
173431,Shredded Parmesan,Dairy and Egg Products,415.0,27.34,37.86,3.41,0.9,0.0,72.0,17.37,1253.0,0.87,97.0,51.0,865.0,229.0,0.0,1.4,0.5,0.25,,3.41,25.0,345.0,290.0,26.069,,,,,,,,,,,,735.0,1696.0,3.19,0.037,0.023,23.9,,,,0.041,0.352,0.287,0.527,0.105,,8.0,0.0,8.0,8.0,15.4,,223.0,73.0,0.0,0.0,0.0,,0.5,21.0,1.9,,,8734.0,661.0,,0.0,0.0,0.0,560.0,1531.0,2202.0,4013.0,3843.0,1114.0,274.0,2234.0,2319.0,2853.0,1531.0,1609.0,1218.0,2599.0,9543.0,723.0,4860.0,2404.0,,0.0,0.0,0.0,5.0,1 tbsp,,,,,,,,,,,,,,,,,48.193
173433,Cheese Goat Semisoft Type,Dairy and Egg Products,364.0,29.84,21.58,0.12,0.12,0.0,79.0,20.639,298.0,1.62,158.0,29.0,1464.0,407.0,0.0,0.22,0.5,0.26,,0.12,45.52,0.0,709.0,16.479,,,,,,,,,,,,375.0,415.0,0.66,0.564,0.093,3.8,,,,0.072,0.676,1.148,0.19,0.06,,2.0,0.0,2.0,2.0,15.4,,401.0,77.0,0.0,0.0,0.0,,0.5,22.0,2.5,,,6808.0,709.0,,0.0,0.0,0.0,227.0,805.0,893.0,1861.0,1549.0,575.0,98.0,859.0,842.0,1485.0,639.0,589.0,372.0,1072.0,4022.0,244.0,2612.0,829.0,,0.0,0.0,0.0,28.4,1 oz,,,,,,,,,,,,,,,,,54.945
173437,Cheese Mexican Queso Asadero,Dairy and Egg Products,356.0,25.0,22.6,4.13,0.0,0.0,105.0,14.85,661.0,0.51,86.0,26.0,190.0,55.0,0.0,1.0,0.5,0.24,,4.13,44.16,329.0,520.0,16.374,,,,,,,,,,,,443.0,607.0,3.02,0.026,0.036,14.5,,,,0.021,0.223,0.181,0.231,0.053,,8.0,0.0,8.0,8.0,15.4,,55.0,4.0,0.0,0.0,0.0,,0.5,21.0,2.4,,,8038.0,850.0,,0.0,0.0,0.0,269.0,737.0,1225.0,2123.0,1548.0,593.0,103.0,1190.0,1061.0,1426.0,760.0,694.0,501.0,1475.0,5072.0,246.0,2403.0,1169.0,,0.0,0.0,0.0,132.0,"1 cup, diced",113.0,"1 cup, shredded",28.4,1 oz,18.0,1 cubic inch,28.0,1 slice (1 oz),,,,,,,,,56.18
173438,Queso Chihuahua,Dairy and Egg Products,374.0,29.68,21.56,5.56,5.56,0.0,105.0,18.843,651.0,0.47,52.0,23.0,193.0,56.0,0.0,1.03,0.5,0.26,,5.56,39.13,346.0,547.0,16.753,,,,,,,,,,,,442.0,617.0,3.5,0.024,0.071,14.5,,,,0.018,0.225,0.15,0.279,0.055,,2.0,0.0,2.0,2.0,15.4,,56.0,4.0,0.0,0.0,0.0,,0.5,22.0,2.5,,,8443.0,892.0,,0.0,0.0,0.0,198.0,818.0,1076.0,2017.0,1536.0,608.0,144.0,1037.0,1019.0,1266.0,777.0,598.0,821.0,1397.0,4503.0,384.0,2249.0,1115.0,,0.0,0.0,0.0,132.0,"1 cup, diced",113.0,"1 cup, shredded",28.4,1 oz,17.0,1 cubic inch,28.0,1 slice (1 oz),,,,,,,,,53.476
173440,Low-Sodium Cheddar Cheese,Dairy and Egg Products,398.0,32.62,24.35,1.91,0.49,0.0,100.0,20.768,703.0,0.72,112.0,27.0,996.0,264.0,0.0,0.83,0.6,0.28,,1.91,38.98,376.0,595.0,17.627,,,,,,,,,,,,484.0,21.0,3.09,0.036,0.011,14.5,34.9,,,0.021,0.375,0.086,0.311,0.076,,18.0,0.0,18.0,18.0,15.4,,257.0,84.0,0.0,0.0,0.0,,0.6,24.0,2.7,,,9189.0,972.0,,0.0,0.0,0.0,286.0,798.0,1389.0,2145.0,1866.0,588.0,111.0,1179.0,1080.0,1496.0,847.0,786.0,633.0,1439.0,5480.0,385.0,2526.0,1309.0,,0.0,0.0,0.0,132.0,"1 cup, diced",113.0,"1 cup, shredded",28.4,1 oz,17.0,1 cubic inch,28.0,1 slice (1 oz),,,,,,,,,50.251
173448,Kraft Velveeta Pasteurized Process Cheese Spread,Dairy and Egg Products,303.0,22.0,16.3,9.8,8.1,0.0,80.0,14.4,466.0,0.18,335.0,,1107.0,,0.2,,,,,9.8,45.8,,,,,,,,,,,,,,,863.0,1499.0,1.84,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,1 oz,,,,,,,,,,,,,,,,,66.007
173454,Milk Dry Whole Without Added Vitamin D,Dairy and Egg Products,496.0,26.71,26.32,38.42,38.42,0.0,97.0,16.742,912.0,0.47,1330.0,85.0,934.0,258.0,8.6,3.25,0.5,0.58,,38.42,2.47,204.0,460.0,-0.546,,,,,,,,,,,,776.0,371.0,3.34,0.08,0.04,16.3,,,,0.283,1.205,0.646,2.271,0.302,,37.0,0.0,37.0,37.0,117.4,,253.0,55.0,0.0,0.0,0.0,,0.5,20.0,2.2,,,7924.0,665.0,,0.0,0.0,0.0,371.0,1188.0,1592.0,2578.0,2087.0,660.0,243.0,1271.0,1271.0,1762.0,953.0,714.0,908.0,1997.0,5512.0,557.0,2549.0,1432.0,,0.0,0.0,0.0,128.0,1 cup,32.0,1/4 cup,,,,,,,,,,,,,,,40.323
173459,Protein Supplement Milk Based Muscle Milk Powder,Dairy and Egg Products,411.0,17.14,45.71,18.5,5.71,7.1,21.0,1.553,500.0,8.57,1129.0,200.0,2500.0,750.0,30.0,3.0,5.0,7.07,,11.4,15.0,61.0,1709.0,10.607,,,,,,,,,,,,643.0,329.0,7.14,1.0,,33.8,,,,0.714,0.857,10.0,5.714,1.0,,200.0,200.0,0.0,340.0,81.6,,750.0,0.0,0.0,0.0,0.0,,5.0,200.0,0.5,,,12105.0,1770.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,11.0,1 tbsp,,,,,,,,,,,,,,,,,48.662
173460,Protein Supplement Milk Based Muscle Milk Light Powder,Dairy and Egg Products,396.0,12.0,50.0,22.0,4.0,2.0,10.0,1.087,1200.0,12.0,840.0,280.0,3500.0,1050.0,42.0,4.2,7.0,9.45,,20.0,12.0,43.0,1196.0,9.712,,,,,,,,,,,,700.0,250.0,10.0,1.4,,33.8,,,,1.0,1.2,14.0,8.0,1.4,,280.0,280.0,0.0,476.0,81.6,,1050.0,0.0,0.0,0.0,0.0,,7.0,280.0,0.5,,,8474.0,1239.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,50.0,2 scoop,,,,,,,,,,,,,,,,,50.505
173552,Infant Formula Mead Johnson Next Step Prosobee Powder Not Reconstituted,Baby Foods,480.0,21.0,15.6,57.1,56.0,0.0,0.0,8.905,920.0,9.5,570.0,52.0,1420.0,430.0,57.0,1.42,7.1,4.28,,57.1,3.0,340.0,3600.0,5.229,,,,,,,,,,,,620.0,171.0,5.7,0.36,0.24,13.3,,,,0.38,0.43,4.7,,0.28,,76.0,76.0,0.0,129.0,62.0,,430.0,0.0,0.0,0.0,0.0,,7.1,284.0,38.0,,,7800.0,4200.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9.3,1 scoop,,,,,,,,,,,,,,,,,41.667
173620,Chicken Broilers Or Fryers Neck Meat And Skin Cooked Fried Batter,Meats,330.0,23.52,19.82,8.7,,,91.0,6.22,31.0,2.15,151.0,16.0,170.0,51.0,0.0,0.24,,,,8.7,46.92,60.0,5050.0,9.957,,,,,,,,,,,,115.0,276.0,2.5,0.113,0.065,21.3,,,,0.1,0.237,4.528,0.839,0.21,,15.0,8.0,7.0,21.0,,,51.0,,,,,,,,,,,9790.0,5560.0,,10.0,20.0,30.0,215.0,790.0,925.0,1403.0,1470.0,495.0,286.0,773.0,609.0,944.0,1263.0,539.0,1198.0,1713.0,3104.0,1555.0,1203.0,753.0,,,,,16.0,1 unit (yield from 1 lb ready-to-cook chicken),52.0,"1 neck, bone removed",,,,,,,,,,,,,,,60.606
173621,Chicken Broilers Or Fryers Neck Meat And Skin Cooked Fried Flour,Meats,332.0,23.61,24.01,4.24,,,94.0,6.32,31.0,2.42,180.0,19.0,190.0,57.0,0.0,0.26,,,,4.24,47.49,70.0,4930.0,11.948,,,,,,,,,,,,132.0,82.0,3.07,0.13,0.052,18.6,,,,0.078,0.259,5.348,0.982,0.25,,11.0,5.0,6.0,15.0,,,57.0,,,,,,,,,,,9700.0,5470.0,,10.0,20.0,40.0,256.0,962.0,1120.0,1690.0,1829.0,606.0,340.0,920.0,733.0,1138.0,1553.0,658.0,1482.0,2116.0,3556.0,1938.0,1398.0,883.0,,,,,11.0,1 unit (yield from 1 lb ready-to-cook chicken),36.0,"1 neck, bone removed",,,,,,,,,,,,,,,60.241
173628,Chicken Broilers Or Fryers Wing Meat And Skin Cooked Fried Batter,Meats,324.0,21.81,19.87,10.94,,0.3,79.0,5.83,20.0,1.29,138.0,16.0,113.0,34.0,0.0,0.25,,,,10.64,46.21,70.0,4540.0,10.621,,,,,,,,,,,,121.0,320.0,1.38,0.063,0.06,25.7,,,,0.106,0.152,5.265,0.71,0.3,,18.0,12.0,6.0,26.0,,,34.0,,,,,,,,,,,8960.0,5070.0,,10.0,20.0,40.0,219.0,795.0,941.0,1421.0,1474.0,499.0,287.0,785.0,620.0,953.0,1247.0,547.0,1173.0,1703.0,3202.0,1465.0,1190.0,759.0,,,,,29.0,1 unit (yield from 1 lb ready-to-cook chicken),49.0,"1 wing, bone removed",,,,,,,,,,,,,,,61.728
173629,Chicken Broilers Or Fryers Wing Meat And Skin Cooked Fried Flour,Meats,321.0,22.16,26.11,2.39,,0.1,81.0,6.06,15.0,1.25,177.0,19.0,125.0,38.0,0.0,0.28,,,,2.29,48.62,100.0,4340.0,13.915,,,,,,,,,,,,150.0,77.0,1.76,0.061,0.028,21.3,,,,0.058,0.137,6.697,0.874,0.41,,6.0,3.0,3.0,8.0,,,38.0,,,,,,,,,,,8890.0,4950.0,,20.0,30.0,50.0,281.0,1056.0,1239.0,1851.0,2030.0,669.0,363.0,1002.0,807.0,1245.0,1680.0,729.0,1595.0,2315.0,3818.0,2013.0,1448.0,947.0,,,,,19.0,1 unit (yield from 1 lb ready-to-cook chicken),32.0,"1 wing, bone removed",,,,,,,,,,,,,,,62.305
173806,Dry Roasted Peanuts,Nuts and Seeds,587.0,49.66,24.35,21.26,4.9,8.4,0.0,7.723,58.0,1.58,634.0,178.0,0.0,0.0,0.0,0.0,0.0,4.93,,12.86,1.81,36.0,9728.0,6.55,0.027,,,4.9,0.0,0.0,0.0,0.0,0.0,4.39,,363.0,6.0,2.77,0.428,1.786,9.3,,,,0.152,0.197,14.355,1.011,0.466,,97.0,0.0,97.0,97.0,64.6,0.4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,26181.0,9773.0,25.0,0.0,0.0,0.0,230.0,811.0,833.0,1535.0,850.0,291.0,304.0,1227.0,963.0,993.0,2832.0,599.0,941.0,2888.0,4949.0,1427.0,1045.0,1167.0,,0.0,0.0,0.0,146.0,1 cup,28.4,1 oz,1.0,1 peanut,,,,,,,,,,,,,34.072
173807,Peanuts Spanish Oil-Roasted Without Salt,Beans and Lentils,579.0,49.04,28.01,17.45,,8.9,0.0,7.555,100.0,2.28,776.0,168.0,0.0,0.0,0.0,0.0,0.0,,,8.55,1.78,10.0,16996.0,5.952,,,,,,,,,,,,387.0,6.0,2.0,0.661,2.355,7.5,,,,0.317,0.085,14.933,1.392,0.256,,126.0,0.0,126.0,126.0,,,0.0,,,,,,,0.0,,,,22073.0,17008.0,,,,,272.0,959.0,985.0,1816.0,1005.0,344.0,359.0,1452.0,1139.0,1175.0,3349.0,708.0,1113.0,3416.0,5852.0,1687.0,1236.0,1380.0,,,,,147.0,1 cup,28.4,1 oz,,,,,,,,,,,,,,,34.542
173808,Peanuts Valencia Oil-Roasted Without Salt,Beans and Lentils,589.0,51.24,27.04,16.3,,8.9,0.0,7.894,54.0,1.65,612.0,160.0,0.0,0.0,0.0,0.0,0.0,,,7.4,2.12,10.0,17760.0,7.229,,,,,,,,,,,,319.0,6.0,3.08,0.838,1.721,7.5,,,,0.09,0.153,14.338,1.387,0.243,,126.0,0.0,126.0,126.0,,,0.0,,,,,,,0.0,,,,23065.0,17772.0,,,,,263.0,926.0,951.0,1753.0,971.0,332.0,347.0,1402.0,1100.0,1134.0,3234.0,684.0,1075.0,3299.0,5651.0,1630.0,1194.0,1332.0,,,,,144.0,1 cup,28.4,1 oz,,,,,,,,,,,,,,,33.956
173809,Peanuts Virginia Oil-Roasted Without Salt,Beans and Lentils,578.0,48.62,25.87,19.86,,8.9,0.0,6.345,86.0,1.67,652.0,188.0,0.0,0.0,0.0,0.0,0.0,,,10.96,2.17,19.0,14640.0,11.579,,,,,,,,,,,,506.0,6.0,6.62,1.273,2.008,7.5,,,,0.276,0.112,14.7,1.386,0.254,,125.0,0.0,125.0,125.0,,,0.0,,,,,,,0.0,,,,25222.0,14669.0,,,,,251.0,886.0,910.0,1677.0,929.0,317.0,332.0,1341.0,1052.0,1085.0,3094.0,654.0,1028.0,3156.0,5406.0,1559.0,1142.0,1275.0,,,,,143.0,1 cup,28.4,1 oz,,,,,,,,,,,,,,,34.602
173869,Liver Cheese Pork,Meats,304.0,25.6,15.2,2.1,,0.0,174.0,8.96,8.0,10.83,226.0,12.0,17490.0,5252.0,3.0,24.55,,,,2.1,53.6,330.0,3090.0,9.919,,,,,,,,,,,,207.0,1225.0,3.7,0.383,0.2,36.5,,,,0.212,2.227,11.768,3.536,0.47,,104.0,0.0,104.0,104.0,,,5252.0,,,,,,,,,,,12260.0,3420.0,,0.0,0.0,0.0,206.0,651.0,631.0,1331.0,1178.0,342.0,328.0,716.0,466.0,806.0,828.0,393.0,930.0,1350.0,1834.0,935.0,716.0,690.0,,,,,28.4,1 oz,38.0,1 slice,,,,,,,,,,,,,,,65.789
173896,Toasted Wheat Germ,Breakfast Cereals,382.0,10.7,29.1,49.6,7.8,15.1,0.0,1.83,45.0,9.09,947.0,320.0,103.0,5.0,6.0,0.0,0.0,15.99,,34.5,5.6,800.0,5820.0,27.678,,,,7.8,,,,,,,,1146.0,4.0,16.67,0.62,19.956,65.0,,,,1.67,0.82,5.59,1.387,0.978,,352.0,0.0,352.0,352.0,178.6,,0.0,62.0,0.0,0.0,790.0,,,0.0,4.0,,,1500.0,6620.0,,0.0,0.0,0.0,398.0,1218.0,1066.0,1976.0,1847.0,574.0,576.0,1168.0,885.0,1507.0,2348.0,810.0,1858.0,2604.0,5026.0,1791.0,1549.0,1386.0,,0.0,0.0,0.0,28.4,1 oz,113.0,1 cup,,,,,,,,,,,,,,,52.356
174181,Nutritional Shake Mix High Protein Powder,Beverages,392.0,10.71,53.57,20.38,3.57,0.0,0.0,0.0,714.0,22.5,1000.0,500.0,6250.0,1875.0,75.0,6.43,12.5,16.88,,20.38,8.3,794.0,6478.0,35.59,0.0,,,,,,,,,,,1429.0,1214.0,18.75,2.5,125.0,87.5,,,,2.143,2.125,25.0,12.5,2.5,,571.0,571.0,0.0,971.0,179.7,,1875.0,0.0,0.0,0.0,0.0,,12.5,500.0,125.0,,,2907.0,7268.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,1 tbsp,20.0,1 serving,,,,,,,,,,,,,,,51.02
174261,Peanuts All Types Oil-Roasted With Salt,Beans and Lentils,599.0,52.5,28.03,15.26,4.18,9.4,0.0,8.655,61.0,1.52,726.0,176.0,0.0,0.0,0.8,0.0,0.0,6.94,,5.86,1.45,38.0,15190.0,7.683,,,,4.03,0.08,0.08,0.0,0.0,0.0,3.07,,397.0,320.0,3.28,0.533,1.845,3.3,,,,0.085,0.089,13.825,1.202,0.461,,120.0,0.0,120.0,120.0,55.3,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,25995.0,15303.0,,0.0,0.0,0.0,231.0,610.0,978.0,1812.0,945.0,291.0,375.0,1427.0,1006.0,1146.0,3247.0,655.0,1092.0,3272.0,5422.0,1621.0,1173.0,1285.0,,0.0,0.0,0.0,144.0,"1 cup, chopped",28.4,1 oz shelled (32 nuts),,,,,,,,,,,,,,,33.389
